,리뷰수(개),평점,평균 연봉(만)
온고을재활의학과병원,8,2.0,2454.0
유정아이텍(주),8,3.0,3058.0
전라북도남원의료원,8,3.0,2940.0
파마사이언스코리아(주),8,2.6,5316.0
하늘빛 재활의학병원,8,2.5,2817.0
하이메디칼(주),8,2.3,4292.0
한국옵텍,8,3.4,4587.0
(주)바이오뱅크힐링,7,1.4,2795.0
(주)비앤코리아,7,2.6,2925.0
(주)안지오랩,7,2.9,4663.0
(주)이노파마스크린,7,2.3,3293.0
(주)파나시,7,2.6,4817.0
강남성모안과,7,1.7,1755.0
목포중앙병원,7,2.7,2669.0
샘병원,7,2.6,2800.0
수정안과,7,1.6,1755.0
압구정미라클의원,7,1.7,2959.0
윈클리닉,7,2.1,2298.0
한우리요양병원,7,2.6,2605.0
(주)가이스트리히코리아,6,4.0,4781.0
(주)뉴트리션코트,6,1.7,2921.0
(주)레보스케치,6,2.5,3201.0
(주)비비에이치씨,6,2.5,3256.0
(주)세닉스바이오테크,6,4.2,3807.0
(주)인젝타,6,1.8,3385.0
(주)킹고바이오,6,4.2,3465.9402480270574
강원도재활병원,6,3.3,2820.0
누베베한의원 강남점,6,2.3,1365.0
대양디앤티(주),6,3.0,3681.0
반니성형외과의원,6,2.8,4875.0
성남중앙병원,6,2.2,3943.0
씨케이(주),6,2.2,2607.0
워너비성형외과,6,2.8,3153.0
의료법인석경의료재단,6,2.3,4595.0
큰나무병원,6,2.7,2553.0
파티마병원,6,2.7,3127.0
한성신약(주),6,1.2,2934.0
한전병원,6,3.2,3300.0
홀로스메딕(주),6,2.0,2862.0
(주)바이오컴플릿,5,2.2,3911.0
(주)부산에이스파마,5,2.8,3040.0
(주)비움텍,5,2.4,2807.0
(주)에스디메디컬,5,2.2,3274.0
(주)에이앤엘바이오,5,2.4,3959.0
(주)엠디바이오랩,5,3.2,5384.0
거제백병원,5,3.6,2519.0
광개토병원,5,3.2,3280.0
국군양주병원,5,3.2,4030.0
누베베한의원 홍대점,5,3.2,3465.9402480270574
대구포교성베네딕도수녀회파티마병원(재),5,2.6,4680.0
라라한방병원,5,1.8,3465.9402480270574
라비앙성형외과의원,5,1.4,3054.0
미래로병원,5,2.2,2336.0
미래여성병원,5,2.2,2298.0
베스트힐스요양병원,5,2.8,3075.0
부천21세기병원,5,3.2,2535.0
사회복지법인기쁜우리월드,5,2.4,3259.0
소프트지노믹스(주),5,3.2,3465.9402480270574
양지홈재단,5,3.0,2444.0
여수애양병원,5,3.0,2881.0
연세로하스(주),5,1.8,2925.0
의료법인백송의료재단,5,2.0,3653.0
의료법인축령복음병원,5,1.8,2476.0
제이씨빛소망안과의원,5,2.0,3476.0
티유치과,5,3.4,3465.9402480270574
한국조혈모세포은행협회,5,2.8,2795.0
효사랑송정요양병원,5,3.0,3967.0
(주)다림양행,4,3.3,5368.0
(주)메디웨일,4,3.3,3465.9402480270574
(주)메타큐라,4,3.8,3013.0
(주)아델,4,2.5,3535.0
(주)알트리젠,4,3.5,3233.0
(주)애거슨바이오,4,4.3,3605.0
(주)에스엔바이오사이언스,4,2.5,3465.9402480270574
(주)엑소시스템즈,4,4.5,4655.0
(주)와이즈셀렉션,4,3.0,3038.0
(주)이지솔루텍,4,4.0,3079.0
(주)티에스젠,4,1.5,3465.9402480270574
가천대학교부속길한방병원,4,3.0,3465.9402480270574
금정제약(주),4,1.5,2967.0
남서울정형외과의원,4,3.0,2547.0
디에이치피제약(주),4,2.8,2760.0
러스크강동병원,4,3.0,2145.0
모네여성병원,4,3.0,2298.0
사랑샘장애인자립생활센터,4,3.5,2278.0
사회복지법인따뜻한동행,4,3.0,4383.0
상주적십자병원,4,3.5,2357.0
성동여성인력개발센터,4,1.8,1950.0
세연마취통증의학과의원,4,3.3,3465.9402480270574
씨비에스바이오사이언스(주),4,1.5,8045.0
아이안과의원,4,2.0,2298.0
안세병원,4,2.3,4000.0
오름테라퓨틱(주),4,3.5,3465.9402480270574
월계종합복지관,4,3.3,1575.0
의료법인청파의료재단,4,1.3,3014.0
이춘택병원,4,2.3,4241.0
제3의청춘(주),4,3.5,3407.0
케이스템셀(주),4,3.0,2425.0
하트스캔헬스케어(주),4,3.3,2821.0
한빛치과병원,4,3.0,2793.0
(의)양진의료재단,3,3.7,2435.0
(주)그래디언트 바이오컨버전스,3,3.7,3465.9402480270574
(주)뉴클릭스바이오,3,2.0,3465.9402480270574
(주)더도니,3,2.7,3465.9402480270574
(주)루카에이아이셀,3,5.0,3388.0
(주)마인드허브,3,3.0,3406.0
(주)메타파인즈,3,5.0,3465.9402480270574
(주)바이오닷,3,2.0,2640.0
(주)엠에이아이티,3,2.3,3465.9402480270574
(주)이뮨온시아,3,3.3,3465.9402480270574
(주)제네틴바이오,3,3.7,3465.9402480270574
(주)큐로셀,3,3.7,3586.0
강북성심요양병원,3,2.7,3075.0
강원도강릉의료원,3,2.3,2768.0
누베베한의원 부천점,3,3.0,3465.9402480270574
동래병원,3,3.3,2686.0
러블리안성형외과의원,3,3.3,3465.9402480270574
로덴치과의원,3,3.3,1950.0
망우청소년단기쉼터,3,1.7,3465.9402480270574
바른정형외과,3,2.0,1770.0
백재활요양병원,3,2.0,2243.0
보람병원,3,3.0,1755.0
보은요양병원,3,2.0,2574.0
본메디여성어린이병원,3,2.7,2340.0
성요한병원,3,3.7,1845.0
신주안요양병원,3,4.3,2048.0
알엔에이진(주),3,3.0,3438.0
에스엠영상의학과의원,3,3.7,2255.0
에이치케이바이오텍(주),3,2.3,2506.0
연세로이재활의학과,3,2.0,3465.9402480270574
영도구보건소,3,3.7,2275.0
예일병원,3,2.7,3144.0
오블리브의원,3,2.3,3465.9402480270574
의료법인대아의료재단,3,2.3,3465.9402480270574
의료법인메디홀스의원,3,3.3,3068.0
의료법인정애의료재단,3,1.3,3465.9402480270574
이미지업성형외과의원,3,2.3,2803.0
전북보성원,3,1.0,3465.9402480270574
제주권역재활병원,3,4.0,3192.0
청와대사랑채,3,4.0,2330.0
청화메디파워(주),3,3.3,2874.0
햇살요양병원,3,3.0,4099.0
효산의료재단샘여성병원,3,2.7,2925.0
(주)노바케이헬스,2,4.0,3465.9402480270574
(주)델버,2,4.0,3465.9402480270574
(주)메디원,2,3.5,3081.0
(주)메디웰코스타,2,1.5,3465.9402480270574
(주)베켄,2,4.5,4765.0
(주)새롬텍,2,3.0,3465.9402480270574
(주)쓰리빅스,2,5.0,3465.9402480270574
(주)엔서,2,5.0,3465.9402480270574
(주)인투제닉,2,1.5,3465.9402480270574
(주)항상,2,1.5,3465.9402480270574
굿뉴스요양병원,2,3.5,2415.0
근화제약(주),2,3.5,4785.0
대한가정법률복지상담원,2,3.0,3465.9402480270574
더맑은눈안과의원,2,4.0,1755.0
두산(주) 글로넷,2,2.5,3325.0
메디케어의원,2,3.5,3465.9402480270574
목포시의료원,2,3.5,4438.0
방화정형외과병원,2,4.0,2406.0
사상구장애인복지관,2,3.0,3437.0
사회복지법인한마음복지협회,2,2.0,3465.9402480270574
새금산요양병원,2,3.5,3075.0
서울신세계안과의원(강북미아점),2,2.5,3465.9402480270574
서울참요양병원,2,3.0,2145.0
서정치과,2,3.5,1722.0
선린재활요양병원,2,3.0,1845.0
세이페병원,2,2.0,1950.0
세화종합사회복지관,2,3.5,3465.9402480270574
순천미즈여성아동병원,2,3.0,2985.0
시립성북청소년센터,2,2.0,2768.0
아인스치과의원,2,4.5,2925.0
양구군보건소,2,3.5,1755.0
에스디지노믹스(주),2,2.0,3561.0
연세나은요양병원,2,2.0,2401.0
연세라미슈의원,2,3.5,3465.9402480270574
예스치과의원,2,3.5,1845.0
온누리스마일안과의원,2,4.0,2411.0
우먼플러스여성병원,2,3.0,2517.0
우성치과기공소,2,1.5,1613.0
유림치과병원,2,4.5,2665.0
유비(주),2,3.0,4270.0
의료법인서봉재단혜성병원,2,2.5,3465.9402480270574
의료법인은경의료재단,2,2.0,2298.0
의료법인청학의료재단,2,2.0,2224.0
의료법인풍산의료재단,2,1.0,3465.9402480270574
의료법인한라의료재단,2,1.5,3465.9402480270574
의료법인해정의료재단,2,4.5,2298.0
인창병원,2,2.0,2028.0
인천내일을여는집,2,3.0,3469.0
인천힐링스병원,2,3.0,1548.0
제인병원,2,3.0,2577.0
제일정형외과,2,3.0,3075.0
좋은부산병원,2,3.5,1755.0
편안한내과,2,4.0,3075.0
한국파메드(주),2,3.5,2558.0
행복치과의원,2,4.0,2298.0
혜성산부인과병원,2,2.0,2661.0
홀트일산요양원,2,4.0,3315.0
황토나라의료기복지센터,2,4.0,3900.0
효경노인복지요양원,2,2.5,2665.0
(주)넥스원바이오,1,5.0,2687.0
(주)디시젠,1,4.0,3465.9402480270574
(주)루티헬스,1,5.0,3465.9402480270574
(주)아이케어닥터,1,3.0,3330.0
(주)엠엑스티바이오텍,1,4.0,3465.9402480270574
(주)인텍바이오,1,3.0,2730.0
(주)티센바이오팜,1,4.0,3465.9402480270574
(주)팜베이,1,5.0,3465.9402480270574
(주)포트노바,1,3.0,3713.0
(주)프로티나,1,5.0,3465.9402480270574
(주)피에이치파마,1,5.0,4475.0
365열린치과,1,4.0,1613.0
HN호남병원,1,3.0,2358.0
강남의림한방병원,1,3.0,1950.0
고운세상김양제피부과의원,1,2.0,3465.9402480270574
과천행복노인복지센터,1,4.0,1755.0
관교노인복지관,1,5.0,3465.9402480270574
굿뉴스병원,1,3.0,3075.0
낙성대한의원,1,4.0,1755.0
남광사회복지회,1,3.0,2925.0
노세노세요양병원,1,2.0,1845.0
녹십자에이치에스(주),1,4.0,3465.9402480270574
누베베한의원 부산점,1,3.0,3465.9402480270574
대구동구지역자활센터,1,3.0,2298.0
대전광역시립정신병원,1,2.0,2925.0
대한바이오팜(주),1,4.0,2591.0
더그레이스의원,1,5.0,3465.9402480270574
동방제약(주),1,1.0,2300.0
동인요양병원,1,5.0,1845.0
두정의원,1,4.0,3465.9402480270574
로칼 병원,1,1.0,2940.0
메디안재활요양병원,1,4.0,3510.0
모태산부인과의원,1,3.0,3465.9402480270574
밝은내과의원,1,2.0,2136.0
버박코리아(주),1,2.0,4850.0
부천시립노인전문병원,1,5.0,3465.9402480270574
브레싱스(주),1,5.0,3465.9402480270574
빅바이오젠(주),1,1.0,4029.0
사과약국,1,3.0,3733.0
사회복지법인양친사회복지회,1,1.0,2831.0
새생명장산요양병원,1,3.0,2985.0
새한약국,1,3.0,5363.0
서울통증의학과,1,3.0,3413.0
서울한의원,1,3.0,1764.0
석운노인전문요양원,1,4.0,1260.0
성동노인요양센타,1,4.0,3465.9402480270574
성북노인요양원,1,3.0,1680.0
셀라인비만클리닉,1,3.0,2100.0
숨수면의원,1,3.0,3465.9402480270574
신사에그의원,1,3.0,3465.9402480270574
실버프리(주),1,3.0,1945.0
씨티재활요양병원,1,4.0,3229.0
아름필피부과의원,1,3.0,2925.0
아이제일산부인과의원,1,2.0,2438.0
안나노인건강센터,1,2.0,3465.9402480270574
안심요양원,1,5.0,2050.0
에이징엘의원,1,4.0,3465.9402480270574
엔엘피(주),1,3.0,3040.0
엠큐렉스(주),1,5.0,3465.9402480270574
연세정형외과,1,3.0,2358.0
영광재활원,1,4.0,3075.0
올리버기념병원,1,3.0,2340.0
윤앤송한의원,1,1.0,1755.0
음성사랑병원,1,4.0,2730.0
의료법인건양의료재단,1,4.0,3465.9402480270574
의료법인녹산의료재단,1,3.0,3152.0
의료법인다나의료재단,1,5.0,3465.9402480270574
의료법인성동재단,1,3.0,3205.0
의료법인용인병원유지재단,1,2.0,3465.9402480270574
의료법인은혜와감사의료재단,1,3.0,2743.0
의료법인의산의료재단고려병원,1,2.0,2508.0
이노치과병원,1,3.0,1845.0
일층약국,1,3.0,2925.0
임피리얼팰리스치과,1,4.0,3465.9402480270574
장산의료재단이춘택병원,1,2.0,4861.0
전남의료복지사회적협동조합,1,2.0,3465.9402480270574
전주우리병원,1,3.0,1755.0
조선대학교재활병원,1,4.0,1845.0
진주의료재단,1,1.0,3954.0
창평한마음노인전문병원,1,4.0,3178.0
척추관절병원,1,1.0,1950.0
큐프라임(주),1,3.0,3465.9402480270574
큰솔장애인자립생활센터,1,2.0,3465.9402480270574
포스츄어앤파트너스,1,1.0,1755.0
프라임메디칼(주),1,2.0,3065.0
하동중앙내과정형외과의원,1,1.0,1613.0
하이케어넷(주),1,1.0,3465.9402480270574
한서대학교재활요양병원,1,3.0,2925.0
한스치과의원,1,3.0,3900.0
화타병원,1,3.0,3023.0
효성정형외과의원,1,3.0,3075.0
